,Julian_Date,0.00,Year,Month,Day,Hour,Minute,Second,Seconds_Elapsed
43680,2457947.18427,14.7,2017,7,12,16,25,20.7192,1095920.7192
43681,2457947.18429,14.97,2017,7,12,16,25,23.0376,1095923.0376
43682,2457947.18432,11.91,2017,7,12,16,25,25.338,1095925.338
43693,2457947.18451,15.07,2017,7,12,16,25,41.862,1095941.862
43694,2457947.18454,14.83,2017,7,12,16,25,44.1912,1095944.1912
43695,2457947.18457,15.37,2017,7,12,16,25,46.488,1095946.488
43696,2457947.18459,15.09,2017,7,12,16,25,48.8208,1095948.8208
43697,2457947.18462,15.42,2017,7,12,16,25,51.1248,1095951.1248
43698,2457947.18465,14.65,2017,7,12,16,25,53.4612,1095953.4612
43699,2457947.18467,14.82,2017,7,12,16,25,55.758,1095955.758
43700,2457947.1847,14.82,2017,7,12,16,25,58.0872,1095958.0872
43701,2457947.18473,14.92,2017,7,12,16,26,0.387600000007,1095960.3876
43702,2457947.18475,15.35,2017,7,12,16,26,2.71319999999,1095962.7132
43705,2457947.18482,14.96,2017,7,12,16,26,8.6712,1095968.6712
43706,2457947.18485,14.9,2017,7,12,16,26,10.9932,1095970.9932
43707,2457947.18488,14.28,2017,7,12,16,26,13.2864,1095973.2864
43708,2457947.1849,13.79,2017,7,12,16,26,15.612,1095975.612
43709,2457947.18493,13.34,2017,7,12,16,26,17.9268,1095977.9268
43710,2457947.18496,12.18,2017,7,12,16,26,20.3388,1095980.3388
43721,2457947.18515,14.66,2017,7,12,16,26,36.96,1095996.96
43732,2457947.18534,14.68,2017,7,12,16,26,53.5308,1096013.5308
43733,2457947.18537,14.76,2017,7,12,16,26,55.8276,1096015.8276
43734,2457947.1854,14.83,2017,7,12,16,26,58.146,1096018.146
43735,2457947.18542,14.46,2017,7,12,16,27,0.464400000002,1096020.4644
43736,2457947.18545,14.84,2017,7,12,16,27,2.78280000001,1096022.7828
43738,2457947.1855,14.69,2017,7,12,16,27,7.34040000001,1096027.3404
43739,2457947.18553,14.2,2017,7,12,16,27,9.63,1096029.63
43740,2457947.18555,14.61,2017,7,12,16,27,11.9412,1096031.9412
43741,2457947.18558,14.42,2017,7,12,16,27,14.2344,1096034.2344
43744,2457947.18565,14.06,2017,7,12,16,27,20.2212,1096040.2212
43745,2457947.18568,14.09,2017,7,12,16,27,22.5468,1096042.5468
43746,2457947.1857,14.66,2017,7,12,16,27,24.84,1096044.84
43747,2457947.18573,13.96,2017,7,12,16,27,27.162,1096047.162
43748,2457947.18576,13.98,2017,7,12,16,27,29.4624,1096049.4624
43749,2457947.18578,14.75,2017,7,12,16,27,31.7808,1096051.7808
43760,2457947.18598,14.78,2017,7,12,16,27,48.3264,1096068.3264
43761,2457947.186,14.5,2017,7,12,16,27,50.6664,1096070.6664
43762,2457947.18603,14.52,2017,7,12,16,27,52.9668,1096072.9668
43773,2457947.18622,14.11,2017,7,12,16,28,9.5232,1096089.5232
43774,2457947.18625,14.29,2017,7,12,16,28,11.8236,1096091.8236
43775,2457947.18627,14.8,2017,7,12,16,28,14.1384,1096094.1384
43776,2457947.1863,14.67,2017,7,12,16,28,16.428,1096096.428
43777,2457947.18633,14.83,2017,7,12,16,28,18.7428,1096098.7428
43778,2457947.18635,14.37,2017,7,12,16,28,21.072,1096101.072
43779,2457947.18638,12.77,2017,7,12,16,28,23.3724,1096103.3724
43780,2457947.18641,14.76,2017,7,12,16,28,25.662,1096105.662
43781,2457947.18644,13.86,2017,7,12,16,28,27.984,1096107.984
43782,2457947.18646,13.99,2017,7,12,16,28,30.2808,1096110.2808
43785,2457947.18653,14.58,2017,7,12,16,28,36.2244,1096116.2244
43786,2457947.18656,15.0,2017,7,12,16,28,38.5212,1096118.5212
43787,2457947.18658,14.96,2017,7,12,16,28,40.8648,1096120.8648
43798,2457947.18678,14.52,2017,7,12,16,28,57.3888,1096137.3888
43799,2457947.1868,14.21,2017,7,12,16,28,59.7072,1096139.7072
43800,2457947.18683,14.04,2017,7,12,16,29,2.004,1096142.004
43811,2457947.18702,13.62,2017,7,12,16,29,18.9168,1096158.9168
43812,2457947.18705,13.92,2017,7,12,16,29,21.2064,1096161.2064
43813,2457947.18708,14.04,2017,7,12,16,29,23.5392,1096163.5392
43814,2457947.1871,14.5,2017,7,12,16,29,25.8252,1096165.8252
43815,2457947.18713,13.31,2017,7,12,16,29,28.1364,1096168.1364
43816,2457947.18716,14.5,2017,7,12,16,29,30.4656,1096170.4656
43817,2457947.18718,13.98,2017,7,12,16,29,32.7732,1096172.7732
43818,2457947.18721,14.01,2017,7,12,16,29,35.124,1096175.124
43819,2457947.18724,14.67,2017,7,12,16,29,37.4208,1096177.4208
43820,2457947.18727,14.79,2017,7,12,16,29,39.7536,1096179.7536
43823,2457947.18733,13.92,2017,7,12,16,29,45.6864,1096185.6864
43824,2457947.18736,14.5,2017,7,12,16,29,48.0012,1096188.0012
43825,2457947.18739,13.75,2017,7,12,16,29,50.298,1096190.298
43826,2457947.18741,14.16,2017,7,12,16,29,52.638,1096192.638
43827,2457947.18744,14.43,2017,7,12,16,29,54.9348,1096194.9348
43828,2457947.18747,14.22,2017,7,12,16,29,57.2568,1096197.2568
43829,2457947.18749,14.21,2017,7,12,16,29,59.5536,1096199.5536
43840,2457947.18769,14.03,2017,7,12,16,30,16.1604,1096216.1604
43851,2457947.18788,14.34,2017,7,12,16,30,32.7312,1096232.7312
43852,2457947.18791,14.37,2017,7,12,16,30,35.064,1096235.064
43853,2457947.18793,14.02,2017,7,12,16,30,37.3572,1096237.3572
43854,2457947.18796,13.92,2017,7,12,16,30,39.6828,1096239.6828
43855,2457947.18799,13.41,2017,7,12,16,30,41.994,1096241.994
43856,2457947.18801,13.51,2017,7,12,16,30,44.2692,1096244.2692
43857,2457947.18804,14.28,2017,7,12,16,30,46.5804,1096246.5804
43858,2457947.18807,14.26,2017,7,12,16,30,48.87,1096248.87
43859,2457947.18809,13.72,2017,7,12,16,30,51.1812,1096251.1812
43860,2457947.18812,12.51,2017,7,12,16,30,53.5176,1096253.5176
43863,2457947.18819,13.44,2017,7,12,16,30,59.4864,1096259.4864
43864,2457947.18822,14.22,2017,7,12,16,31,1.812,1096261.812
43865,2457947.18824,11.67,2017,7,12,16,31,4.134,1096264.134
43866,2457947.18827,13.29,2017,7,12,16,31,6.51,1096266.51
43877,2457947.18846,13.45,2017,7,12,16,31,23.1276,1096283.1276
43878,2457947.18849,13.27,2017,7,12,16,31,25.4352,1096285.4352
43889,2457947.18868,13.57,2017,7,12,16,31,42.0636,1096302.0636
43890,2457947.18871,14.08,2017,7,12,16,31,44.3568,1096304.3568
43891,2457947.18874,13.34,2017,7,12,16,31,46.7076,1096306.7076
43892,2457947.18876,13.95,2017,7,12,16,31,49.008,1096309.008
43893,2457947.18879,13.35,2017,7,12,16,31,51.3336,1096311.3336
43894,2457947.18882,12.39,2017,7,12,16,31,53.6304,1096313.6304
43895,2457947.18884,13.02,2017,7,12,16,31,55.9128,1096315.9128
43896,2457947.18887,12.97,2017,7,12,16,31,58.224,1096318.224
43897,2457947.1889,13.13,2017,7,12,16,32,0.564000000002,1096320.564
43898,2457947.18892,13.19,2017,7,12,16,32,2.8608,1096322.8608
43901,2457947.18899,12.83,2017,7,12,16,32,8.8332,1096328.8332
43902,2457947.18902,13.28,2017,7,12,16,32,11.13,1096331.13
43903,2457947.18904,13.88,2017,7,12,16,32,13.4556,1096333.4556
43904,2457947.18907,13.26,2017,7,12,16,32,15.756,1096335.756
43905,2457947.1891,13.78,2017,7,12,16,32,18.0816,1096338.0816
43906,2457947.18912,13.44,2017,7,12,16,32,20.3928,1096340.3928
43907,2457947.18915,13.13,2017,7,12,16,32,22.7292,1096342.7292
43918,2457947.18934,12.9,2017,7,12,16,32,39.3,1096359.3
43919,2457947.18937,12.7,2017,7,12,16,32,41.6256,1096361.6256
43930,2457947.18956,13.57,2017,7,12,16,32,58.164,1096378.164
43931,2457947.18959,13.05,2017,7,12,16,33,0.453600000008,1096380.4536
43932,2457947.18962,12.88,2017,7,12,16,33,2.73959999999,1096382.7396
43933,2457947.18964,13.2,2017,7,12,16,33,5.05440000001,1096385.0544
43934,2457947.18967,11.31,2017,7,12,16,33,7.3512,1096387.3512
43935,2457947.18969,12.62,2017,7,12,16,33,9.6264,1096389.6264
43936,2457947.18972,12.75,2017,7,12,16,33,11.9556,1096391.9556
43937,2457947.18975,11.54,2017,7,12,16,33,14.2524,1096394.2524
43938,2457947.18977,12.75,2017,7,12,16,33,16.5384,1096396.5384
43939,2457947.1898,11.79,2017,7,12,16,33,18.8316,1096398.8316
43942,2457947.18987,10.79,2017,7,12,16,33,24.7788,1096404.7788
43943,2457947.1899,12.59,2017,7,12,16,33,27.0792,1096407.0792
